SMA12_1;SMA12_2;PARAM12_1;PARAM12_2;PARAM12_3;PARAM12_4;SMA4_1;SMA4_2;SMA4_3;SMA4_4;PARAM4_1;PARAM4_2;Profit;Loss deals;Profit deals;Maximum loss in profit deals
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-3000000.0;108.11152002001863;255.0;490.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-3500000.0;106.75729908509352;255.0;490.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-4000000.0;116.09070242125095;257.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-4500000.0;134.42217423525096;252.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-5000000.0;131.41896871858037;253.0;488.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-5500000.0;138.64414951328305;251.0;489.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-6000000.0;132.16081618385374;253.0;487.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-6500000.0;133.48563372741364;254.0;491.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-7000000.0;129.37846730031038;254.0;491.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-7500000.0;188.70189584879665;267.0;516.0;-11.823576041444706
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-8000000.0;199.00093701630442;259.0;514.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-8500000.0;189.87005725215067;260.0;523.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-9000000.0;193.1687061712292;261.0;522.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-9500000.0;215.0384548149135;263.0;523.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-10000000.0;218.98433014979685;260.0;529.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-10500000.0;197.08784856629967;259.0;535.0;-14.607513015236188
3.0;6.0;0.4;0.4;400.0;500.0;3.0;21.0;6.0;9.0;3600000.0;-11000000.0;195.0803839779294;277.0;546.0;-11.823576041444706
